Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_N,BusinessTravel_R,Department_Re&De,Department_Sales,EducationField_LE,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_TD,Gender_Male,JobRole_Healthcare,JobRole_LT,JobRole_MD,JobRole_Manager,JobRole_RD,JobRole_RS,JobRole_SE,JobRole_SR,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
23,541,-1.0316074699401947,1,113,3,62,3,1,1,-1.207879090301691,9518,0.4489506360843417,13,3,3,1,-1.3000568594380468,3,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
51,432,0.37510474792386383,4,116,4,96,3,1,4,-1.3771588317287138,18725,0.4489506360843417,23,4,2,2,0.14841116175654057,4,3,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
30,288,-1.0316074699401947,3,117,3,99,2,2,4,-0.3330367209961217,15830,-0.5864173580242138,19,3,1,3,0.27299902599686326,3,3,0.889725624247082,1.2838236490365953,1.988176391645514,1.0510571351745928,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
46,669,0.37510474792386383,2,118,3,64,2,3,4,0.9318776713762267,13596,-0.5864173580242138,16,3,4,0,0.01194059718201139,3,3,0.6487547716317403,1.0310406461599277,1.0143927182504924,0.9049235229276625,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
40,530,-1.5053496669764959,4,119,3,78,2,4,2,1.4425662324248847,14115,-0.5864173580242138,22,4,4,1,1.2045474989798381,3,2,1.7495945463358997,0.009519418526307482,2.0956397277388885,1.4079847707358624,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
51,632,1.2963320365337836,4,120,3,71,3,2,4,0.07401182059329682,8423,-1.6217853521327694,22,4,4,0,0.27299902599686326,2,1,0.7747243810088977,0.8826704550237439,-0.11727146504788616,-1.675043127180746,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
30,1334,-0.43476288709933963,2,121,3,63,2,2,2,0.008407796391913193,19760,-0.5864173580242138,12,3,2,3,0.27299902599686326,4,2,0.889725624247082,1.0310406461599277,0.38349791355828505,0.9049235229276625,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,638,-1.5053496669764959,3,124,3,40,2,3,1,1.0884333656747927,3142,0.019234092976174,13,3,3,1,1.140898923908119,5,2,0.7747243810088977,1.16376230475229,1.8704636253407945,0.5479958873663928,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
32,1093,-0.041631410602158754,4,125,2,87,3,2,3,-0.050235657462297745,24301,-0.5864173580242138,16,3,1,0,0.38760875109346676,0,3,0.889725624247082,1.0310406461599277,1.2395688206485869,0.9049235229276625,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
54,1217,-1.0316074699401947,4,126,1,60,3,3,3,1.4476869607085443,24001,1.8176326760436148,12,3,1,1,0.7717244644490785,5,1,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,0.04493463955819317,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
24,1353,-0.6954820319532931,2,128,1,33,3,2,3,-0.05354483727230833,17519,-1.6217853521327694,21,4,1,1,-0.9805471649695675,2,2,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
28,120,-0.43476288709933963,3,129,2,43,3,2,3,-0.3082237327950458,8863,-0.5864173580242138,15,3,2,0,-0.7194887361547153,3,4,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,0.3217892224056365,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
58,682,0.48646440151058035,4,131,4,37,3,4,3,1.4831611607489306,24409,-1.6217853521327694,13,3,3,0,1.9606646365283764,1,2,2.41319969492975,1.2838236490365953,-0.11727146504788616,1.0510571351745928,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
44,489,1.3979954351294148,3,132,2,67,3,2,2,-1.4012876697243764,25043,0.7822646819350587,12,3,3,1,0.8535671492801944,3,4,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,807,-0.041631410602158754,4,133,3,63,3,1,1,-1.3786102309975146,23648,0.7822646819350587,22,4,4,0,-0.3075690972864685,3,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,827,-1.5053496669764959,1,134,4,71,3,1,1,-0.8444993531282057,15178,-0.5864173580242138,13,3,4,0,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
20,871,-0.041631410602158754,3,137,4,66,2,1,4,-0.8598546183207498,19783,-0.5864173580242138,18,3,2,0,-2.292544621589625,5,3,-1.4784079885513208,-1.7367826544685656,-0.11727146504788616,-1.675043127180746,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
34,665,-0.041631410602158754,4,138,1,41,3,2,3,-0.11188180801811486,12482,-0.5864173580242138,14,3,3,0,0.7717244644490785,3,3,1.3500758020611967,1.5876132420396485,0.38349791355828505,1.3000296076241802,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
37,1040,-1.0316074699401947,2,139,3,100,2,2,4,-0.004946450518481573,15850,1.0546020870847297,14,3,4,1,0.8535671492801944,2,4,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
59,1420,-1.0316074699401947,4,140,3,32,2,5,4,1.9444005565453863,21922,1.8176326760436148,21,4,4,1,1.631946825614273,3,3,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50,1115,-1.5053496669764959,3,141,1,73,3,5,2,1.8897230120779047,9755,0.4489506360843417,19,3,1,0,1.536454302687859,1,2,0.5095018289928678,0.009519418526307482,-0.9733423721381878,0.9049235229276625,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
25,240,-0.22173983491699154,3,142,3,46,2,2,3,0.15560243259316045,26959,-0.5864173580242138,11,3,4,0,-0.49876697958303323,1,3,0.177344441121138,0.29061126825485295,-0.9733423721381878,0.04493463955819317,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
25,1280,0.11438560306990991,1,143,4,64,2,1,4,-0.8790110001388369,26897,-0.5864173580242138,11,3,3,2,-1.711976498306294,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.8150542438112763,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
22,534,0.9242532380931131,3,144,2,59,3,1,4,-0.8884191804296254,23785,-0.5864173580242138,15,3,3,0,-2.292544621589625,5,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51,1456,-1.5053496669764959,4,145,1,30,2,3,1,0.5540006490211897,25796,0.4489506360843417,20,4,3,0,1.265486788148442,1,2,1.0934635771386776,1.4942601209226112,2.194496414003837,1.0510571351745928,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,658,0.11438560306990991,3,147,1,66,1,2,3,0.23970597858454568,22887,-0.5864173580242138,24,4,4,0,0.01194059718201139,3,3,0.6487547716317403,0.8826704550237439,-0.9733423721381878,0.7392508974613572,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
54,142,1.5356121941788146,3,148,4,30,4,4,4,1.8181125574093404,13871,0.019234092976174,12,3,3,0,1.265486788148442,3,3,-0.026393511770457165,0.009519418526307482,1.0143927182504924,0.3217892224056365,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
24,1127,1.125041707062853,1,150,2,52,3,1,3,-0.9401562270265506,13257,-1.6217853521327694,12,3,3,1,-0.49876697958303323,2,3,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,1031,-0.041631410602158754,4,151,3,45,2,2,2,-0.2101930754437284,15000,1.2848600822687926,15,3,3,1,0.38760875109346676,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,1189,-0.6954820319532931,3,152,3,87,3,3,4,0.5426922559278166,14506,0.019234092976174,12,3,1,0,0.38760875109346676,3,3,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,0.04493463955819317,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,1354,-0.22173983491699154,3,153,3,45,2,3,1,1.2178577228189504,5615,0.019234092976174,12,3,4,0,0.5925087204653425,6,3,0.889725624247082,1.2838236490365953,1.2395688206485869,1.0510571351745928,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36,1467,0.5881278001062117,2,154,2,92,3,3,4,0.9503905723926219,22952,-1.6217853521327694,14,3,3,1,0.14841116175654057,6,3,0.6487547716317403,0.8826704550237439,0.38349791355828505,1.0510571351745928,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
36,922,-0.6954820319532931,2,155,1,39,3,1,4,-0.9074137414967615,2561,1.0546020870847297,22,4,1,1,-0.3075690972864685,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,394,1.5356121941788146,2,158,3,92,3,4,4,1.7857014940456146,19494,-0.5864173580242138,12,3,4,2,1.3800965132450453,3,4,1.9116356489170825,1.4942601209226112,1.0143927182504924,1.5072938939994467,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
30,1312,1.3979954351294148,3,159,1,96,1,1,3,-1.0301581773280497,22310,-0.5864173580242138,25,4,3,3,0.14841116175654057,2,2,0.7747243810088977,0.8826704550237439,-0.9733423721381878,1.1817781057751064,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,750,1.3482691212331284,2,160,3,95,3,2,2,0.25744788190830814,15480,-1.6217853521327694,13,3,1,1,-0.1389206128713836,2,4,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
56,441,0.8488469449601651,4,161,2,72,3,1,2,-0.06442600836347968,4510,1.8176326760436148,18,3,1,3,-0.3075690972864685,2,3,-0.026393511770457165,0.29061126825485295,1.0143927182504924,0.04493463955819317,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
51,684,-0.041631410602158754,3,162,1,51,3,5,3,1.9987814680629292,6462,1.484318630192897,13,3,3,0,1.265486788148442,5,3,1.6293589179020018,1.9722996568606792,2.4509412562230186,1.7649124062971322,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
31,249,-0.041631410602158754,4,163,2,76,1,2,3,0.2638036530720439,20739,0.7822646819350587,18,3,2,0,0.38760875109346676,3,2,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
26,841,-0.041631410602158754,3,164,3,46,2,1,2,-1.178352132013385,23300,-0.5864173580242138,19,3,3,0,-0.7194887361547153,3,2,-0.026393511770457165,0.29061126825485295,1.0143927182504924,0.04493463955819317,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
58,147,1.3979954351294148,4,165,4,94,3,3,4,1.0366244330376537,3465,-0.5864173580242138,12,3,4,1,2.0322724159329018,3,2,2.5136287890708937,1.2838236490365953,2.4509412562230186,0.7392508974613572,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
19,528,1.3482691212331284,1,167,4,50,3,1,3,-1.6994553663666494,26820,-0.5864173580242138,19,3,4,0,-3.285032383741204,2,2,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
22,594,-1.0316074699401947,1,169,3,100,3,1,4,-1.0829173286461315,19299,-1.6217853521327694,14,3,3,1,-1.3000568594380468,2,3,-0.9425126477879964,-0.8636316179711291,0.38349791355828505,-0.8150542438112763,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
49,470,1.241978421457346,4,170,3,96,3,2,1,0.3572016892544793,5549,-0.5864173580242138,14,3,3,0,0.7717244644490785,2,2,1.2699494195012964,1.3934310688405542,1.2395688206485869,1.4079847707358624,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
43,957,1.6191042775119344,3,171,2,72,4,1,3,-0.1339571486531638,16090,0.7822646819350587,12,3,4,0,0.9309836878585396,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,809,0.6816490610771554,3,174,3,77,3,3,4,0.8661287665618845,6645,0.7822646819350587,11,3,4,0,0.7717244644490785,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.8150542438112763,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,542,1.241978421457346,3,175,2,71,1,2,3,-0.1922544918611086,24788,0.4489506360843417,11,3,3,1,-0.9805471649695675,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
41,802,0.37510474792386383,1,176,3,96,3,3,3,0.6895444402904338,21196,0.4489506360843417,13,3,3,1,0.38760875109346676,2,3,0.6487547716317403,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26,1355,1.4915166961003585,1,177,3,61,3,1,3,-0.8516456623873381,8916,-0.5864173580242138,23,4,4,1,-0.1389206128713836,3,3,0.5095018289928678,0.8826704550237439,1.2395688206485869,0.9049235229276625,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36,216,-0.041631410602158754,2,178,2,84,3,2,2,-0.07111452849507188,2819,1.2848600822687926,20,4,4,2,-0.3075690972864685,0,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
